Speaker,Dialogue
79.,"DOCTOR SECURITY! Kendall looks up, focusing on Osborne, a slight moment of clarity in his eyes. KENDALL Fuh-Fucking Pike. And relapses into ANOTHER FIT as SECURITY GUARDS drag Hardy and Osborne from the room. INT. BASE HOSPITAL -- WAITING ROOM -- DAY Later.   Hardy and Osborne sit in silence, eyes downcast. Waiting. Hardy pulls his last cigarette from the pack, lights it, crumples the pack and tosses it into a garbage can. HARDY I pushed him too hard. OSBORNE You couldn't have known- HARDY Yeah, I could've.      Should've. OSBORNE You wanted to get the truth. HARDY No, I didn't. I wanted to humiliate him. For what he did to Dunbar. For fucking over the little guy. OSBORNE You mean the falsely accused? Hardy looks up at her and nods. OSBORNE You wanted to break him. HARDY Yeah. OSBORNE So did I. She looks back to the floor. Hardy takes a drag from the cigarette, and then tosses that away too. The door opens and Styles walks into the room.    Somber. STYLES It's over.   Time of death was 4:42. "
80.,"STYLES  I guess it was about one man framing another. He thought if the other guy got blamed, people would over look his own wrong doings. Styles nods, understanding. OSBORNE What happens to Dunbar now? STYLES Gets on his plane in ten minutes, which means you two are done. You'll understand if I don't walk you out. Hardy gets up to go and then stops.   Realizing something. HARDY They're taking your command, aren't they? STYLES The Senator... He points to Kendall's hospital room."
81.,"HARDY I'm sorry, Bill. STYLES Don't be. I'm not cut out to deal with the West's of the world. HARDY You're a good soldier, Bill. STYLES I thought you said that wasn't a compliment. Hardy smiles. HARDY This time it is. EXT. FORT MCKINLEY -- PARADE GROUNDS -- EVENING The sun, beginning to dip in the sky, as Hardy and Osborne exit the hospital. OSBORNE Your car's in the motor pool.     I'll walk you over. They walk in silence, for a bit. OSBORNE So what now? HARDY Now I go home, get drunk, and try and forget this ever happened. OSBORNE Think it'll work? HARDY Nah. They pass a GROUP OF CADETS doing drills.    Hardy, watching them. Almost looking wistful. OSBORNE You know, you never told me why you left the army. HARDY It dawned on me one day that we were supposed to be a nation founded on the principle of questioning authority... and all I did here was follow orders. It didn't add up."
82.,"HARDY [CONT'D) Plus, I got kicked out. OSBORNE For what? HARDY That's gonna stay my secret. INT. MOTOR POOL -- EVENING Hardy and Osborne make their way towards Hardy's car. OSBORNE We were close to something with Kendall. HARDY Maybe... Maybe we were nowhere near. Sometimes mysteries stay mysteries.  Hey, ain't you the folks workin' on that whole hulabaloo from last night? OSBORNE Yeah. SERGEANT Terrible tragedy. One of those Section Eight boys worked in here. Pike. Heard he got out okay. Hardy signs the clipboard and hands it back. HARDY Hate to be the bearer of bad news, Sergeant, but he didn't make it."
83.,"The Sergeant scratches his head. SERGEANT Funny. I swear I saw them bring him and the smaller guy in this morning. OSBORNE No, no that was Cadet Dunbar- SERGEANT You mean Ray Dunbar?     Well, that ain't right. HARDY Why not? SERGEANT I saw 'em get off the chopper.     White guys, right? Two OSBORNE So? SERGEANT Ma'am, Ray Dunbar's black. Hardy and Osborne stare at him.    Shocked A beat. SERGEANT Did I say something wrong- HARDY  out to it."
84.,"The SQUEAL OF TIRES as Hardy's car SLIDES around the corner of the nearest building and SCREECHES to a halt by the plane. Hardy and Osborne, leaping out, running towards Dunbar and the M.P.s. OSBORNE We need to talk to him- JAG LAWYER Sorry, Officer, we have a schedule To keep- OSBORNE We need to talk to him now. Hardy grabs Dunbar by the arm. HARDY We're not finished yet- DUNBAR You wanna bet? JAG LAWYER M.P.'s, escort this man off the base! DUNBAR  Sorry, detectives.     Time's up. As the M.P.'s grab Hardy, dragging him away. Osborne, trying to stop them. Dunbar, climbing the stairs onto the plane... Osborne pulls her SIDEARM, levelling it at him as Hardy yells: HARDY James Randall Pike, COME ON DOWN! Dunbar stops at the hatchway. Slowly turning back to them. Seeing the gun. The M.P.'s release Hardy. Nobody moves. OSBORNE Let's go have a talk. INT. COFFEE ROOM -- EVENING Hardy and Osborne roughly lead Dunbar into the room, the JAG Lawyer trailing behind, shouting: JAG LAWYER This is your entire career here- OSBORNE Fuck off. She slams the door and BARRICADES it.    Turns to Hardy."
85.,OSBORNE We got maybe three minutes till they break it down.
hardy,Right back where we started.
dunbar,You want to talk about baseball now?
hardy,"No more games, right, Pike?    It was you who West singled out..."
hardy,You who got hooked by Mueller's morphine...
hardy,You who did it all.
hardy,"You wanted revenge on West, revenge on them all, so you killed them."
86.,"INT. COFFEE ROOM -- PRESENT EVENING OSBORNE You kept Kendall alive to corroborate your story and he did it all they way up to the end. You even gave him his own motive in case we decided to burn him, too. DUNBAR Can't do that now, though, can you? HARDY You walked into the army a convicted felon with a sentence of five years in a uniform and were going walk out eight weeks later with a different name, a clean record, and an honorable discharge - a guy who did ""everything he could"" to save his friends. Dunbar looks at them.   One to the other.   Slowly. DUNBAR Is that what I did, now? And of course, you can prove all of it. OSBORNE We can prove that you're not Ray Dunbar. Impersonating a fellow Cadet is a court-martial in and of itself- DUNBAR Did I ever claim I was Raymond Dunbar? Was I ever told to state my name rank and serial number for the record? No. You assumed who I was, because I was wearing this uniform. Don't believe me? He reaches under the table and rips out the HIDDEN MICROPHONE. DUNBAR Check your tapes. Hardy and Osborne exchange an uneasy glance. HARDY We don't need the tapes- DUNBAR Oh, you don't? What else do you have on me? You haven't found any bodies yet, have you? HARDY We've found all of them."
87.,Dunbar chuckles at the bluff.
dunbar,"Ohhhh, I don't think so..."
osborne,How do you know that?
dunbar,"Just a guess. Maybe they're not where they're supposed to be. Maybe somebody moved them. Habeas Corpus - no bodies, no crime, and Nunez still plays as self defense. Face it detectives ... you have nothing."
hardy,"Not true, Cadet, I've got a gun-"
dunbar, Jesus!
osborne,"Hardy, what are you doing-"
hardy,Isn't this how your story goes? Pike annoys someone so much he gets shot in the head-
dunbar,"Please, please don't-"
hardy,We can tie you to the chair if it'll work better for you-
osborne,"Hardy, for Chrissakes-"
hardy,WHERE'S WEST'S BODY?
dunbar, You'll never find it-
88.,"DUNBAR You'll never find it cause HE'S NOT DEAD! A CRASH as the door's lock SNAPS and M.P.'s POUR into the room! Styles and the JAG Lawyer behind, taking in the scene. STYLES What in God's name is going on? Hardy releases Dunbar, who slides to the floor, gasping. DUNBAR He- He made me do it- HARDY Do what? DUNBAR Hunting- we had to hunt him- JAG LAWYER Sergeant, arrest these men! OSBORNE You mean the exercise? DUNBAR There never was an exercise! Never targets, never teams, I don't even know if there's a creek bed out there- As the M.P.'s grab Hardy and Osborne, pulling them away... HARDY What did you do? JAG LAWYER That's enough- HARDY Goddammit, what did you DO?! DUNBAR I COULDN'T KILL HIM! He breaks down sobbing.   Styles holds up a hand to the M.P.'s. STYLES Hang on. JAG LAWYER Colonel- STYLES No.   I want to hear this."
89.,"The JAG Lawyer glowers as the M.P.'s stand down.   Dunbar tries to pull himself together. To Hardy: DUNBAR You're right. I was the one he singled out. Beat me morning, noon, and night, ran me ragged. When Mueller found me, I was gone. He gave me a little taste... INT. CADET SHOWERS -- EIGHT WEEKS AGO Mueller showing the syringe to the naked Dunbar.   Dunbar's voice over speaks in unison with Mueller: MUELLER AND DUNBAR "
90.,"DUNBAR Every nine weeks, a new class of cadets, new potential customers. The amount of money involved over that period of time... this was some high stakes shit. He takes a deep breath, looking at them. DUNBAR Dunbar moved his through the kitchen. I worked in the motor pool and hooked all the mechanics. By the time the hurricane hit, we were all in. Some using, some pushing, some both. But then something happened. West heard one of us was about to talk, to blow his whole operation. He figured he'd made enough money, had enough of the army, maybe it was time to disappear. But first he was gonna teach us one last thing. INT. SECTION EIGHT BARRACKS -- LAST NIGHT West, entering the,barracks, shouting the cadets awake. DUNBAR  He put us on the chopper and flew us to his cabin. And then he told us. INT. CABIN -- LAST NIGHT The six men stand in rigid formation, eyes on West. WEST Gentlemen! It has come to my attention that there is a traitor in our midst. Someone who was going to break the code of fraternal brotherhood that I have endeavored to create in all of you. Perhaps that failure is mine. But we take care of our own. And this traitor must be made to pay. He walks down the line of the six men, eyeing each of them. Finally stopping at one. Putting a hand on his shoulder."
91.,"Nunez. WEST Run. NUNEZ Sir, I wasn't- WEST I know you were. Cadet  Mueller found the letter you'd written to the Colonel in your locker.  You were going to betray us all.  Now, run. He points to the door. The hurricane, RAGING outside.   Nunez looks to the others, then the door, and understands. He takes off running out the door.       Gone. West walks over to a table covered with a tarp. Pulls the cloth aside to reveal M-16's, PISTOLS, and GRENADES. WEST Now we'll see whose training's paid off the most. You are to hunt Cadet Nunez down and bring his body back to me. If you fail and he escapes, we all go down together. The remaining five cadets, understanding there is no place for friendship or kindness here. This is life and death. They walk to the table and gear up. EXT. LOUISIANA BAYOU -- LAST NIGHT Lightning, thunder, and rain as Nunez runs unarmed through the thick brush. SOMEWHERE BEHIND HIM - The other five fan out, rifles up, following his trail, ready to kill. DUNBAR  He got Mueller first. Nunez TACKLES HIM at full speed, feet SLIPPING on the wet hill, and the two TUMBLE head first into a GULLY. Punching, kicking, biting, anything to stop the other man."
92.,"Nunez, CHOKING Mueller as he strains to reach his gun... MUELLER Roberto... With a HEAVE, Nunez SNAPS HIS NECK.        Mueller lies still. DUNBAR  It came to me in a split second. Change clothes, change identities. If James Pike gets discharged he goes right back to jail. But if I was Dunbar, I could walk away from all this with a new life. But then... As he reaches down for the uniform, a SHOT RINGS OUT."
93.,"KENDALL FALLS, wounded in the arm. Dunbar raises his rifle to find Nunez, standing ten yards away, gun trained on him. YELLING OVER THE HURRICANE: NUNEZ Put it down! A Mexican stand-off.   The rain continues to fall. DUNBAR I just want to go! Nunez shakes his head. NUNEZ You were gonna kill me, Pike!    Thought you were my friend! Dunbar, torn. He can't bring himself to shoot, but he can't surrender either. DUNBAR I have to get Kendall to a hospital! NUNEZ He was gonna kill me too! Silence.   The two men still facing each other. NUNEZ {CONT'D) I snapped Mueller's neck! He was my best friend and I had to snap his neck because he was gonna shoot me for drugs! For West! DUNBAR We don't have to do this! You go that way, I'll go this way! Nunez laughs. NUNEZ You'll shoot me in the back! DUNBAR You killed three people!    Isn't that enough for one night? More silence.   Neither moves.    The sky above, a maelstrom. DUNBAR I don't want to die out here, Roberto! Do you? Nunez, staring at him.     Deciding."
94.,"NUNEZ If you even twitch... Dunbar nods. Nunez begins backing away, rifle still trained on him. And then Dunbar spies something behind and to the left of Nunez... West. Staring down at him from behind some brush.       Watching. Nunez, slowly backing away. He pauses as his foot catches on a fallen branch. Looks away from Dunbar for a split second to step over it... West nods to Dunbar as if to say ""Go on. . . "" DUNBAR Forgive me. .. And Dunbar FIRES. Nunez, caught by the burst, GOES DOWN. The echo of the gunshots, swallowed by the storm. Dunbar lowers his head in agony. West walks down. WEST Congratulations, Cadet Pike.      You get the gold star. Dunbar stares at his Sergeant through the rain. DUN BAR Fuck you. West smiles.   Tilts his head to Kendall. WEST You'd best get him out of here. Don't worry about the bodies, they'll be taken care of. Dunbar doesn't move. WEST This is where we part ways, Cadet. You tell them I died out here, or I'll come back for you. Tell them one of the others did me. Mueller, Childs, I don't care who. You and Kendall, you tell them a story.  You can tell a story, can't you? Dunbar doesn't reply.   West laughs and flips him a salute."
95.,WEST Dismissed.
dunbar,I guess Nunez wasn't dead after all. He came after us with a vengeance.  You know the rest.
hardy,And the bodies?
dunbar,"You won't find them. Won't find West, either. He's too good."
osborne,"No bodies, no West..."
hardy,No death certificates.    No crime.
dunbar,Just four people MIA.    Silence.
jag lawyer,"You'll testify to this, the corruption, the drug scam?"
jag lawyer,We can cut a deal for you on the Nunez killing.
dunbar,I don't want any deals.
96.,"JAG LAWYER If you're telling the truth, the PX requisition records will prove it- DUNBAR All the proof you need will be when West comes back and puts a bullet in my brain. But I'll do it. I'm a dead man, anyway. Like Kendall.  We both should have died out there with our brothers. I know that now. Silence.   The JAG Lawyer looks to Hardy, all anger gone. JAG LAWYER I'll take him now if you don't mind. Hardy nods. Dunbar rises and slowly walks to the door. Turning back to Hardy. DUNBAR Tell me, detective.   Did you get what you wanted? Hardy shakes his head, sadly. HARDY Not even close. They leave.   Styles walks over to Hardy. STYLES Tom- Hardy holds up a hand, cutting him off. Styles nods, understanding, and leaves, closing the door behind him. Hardy and Osborne stand there.   Not speaking.    It's done. INT. FORT MCKINLEY -- OFFICER'S CLUB -- NIGHT Several hours and bourbons later, Hardy sits at the bar, drunk and alone. Out of place, the only one not in uniform. Osborne walks in, locates Hardy, and strides over to the bar, a sheaf of papers under her arm. Her face, stoic. OSBORNE We need to talk- HARDY Seven. He takes a slug of his drink. OSBORNE What?"
97.,"HARDY Seven guys. What was it you said? You were ""just starting to believe I wasn't the guy people said"". He chuckles. HARDY {CONT'D) Seven. That's the answer to Kendall's question. How many? Seven. Osborne looks at him.    Realizing what he's saying. OSBORNE This isn't the time- HARDY This is the perfect time. You know what makes a good detective? The number of confessions they get. You're a good detective, Osborne. So now you get mine. OSBORNE What if I don't want it? HARDY Tough. He pours himself another drink. HARDY Thing about    taking money is, you don't have    to do anything.  You just sit there.     Maybe you don't return a phone call.     Maybe you don't follow up a lead.     But that's it.  Keep the money, your    work's done. Osborne stares at him. HARDY Seven unsolved murders. And you know what? It didn't weigh on my conscience. Not one goddamn bit. He takes a slug from his glass and grimaces. OSBORNE That's not true. HARDY There are degrees of truth, officer. Always degrees."
98.,"OSBORNE You're a good man, Hardy. HARDY Really. OSBORNE Far as I'm concerned, whatever you did in the past can stay in the past. Hardy stares at her. HARDY I may not be growing on you, but you're sure as hell growing on me. He motions to the bartender for another glass, but Osborne takes his hand, stopping him. OSBORNE And because you're a good man, I know you'll do the right thing. Hardy looks at her, questioning.   Osborne takes a deep breath. OSBORNE Pike never made it to D.C.. Somebody took him off the plane before it left. My guess is he's already dead. Hardy stares at her. HARDY West? OSBORNE Nobody saw.    But I don't think so. She puts the papers on the bar. OSBORNE These are the requisitions from the PX, the ones used to release the drugs to Mueller. West signed half of them - Pike was telling the truth. Look who signed the other half. She taps the bottom of the paper. Hardy, not wanting to believe it. He looks up at her, pained. HARDY Do I have a choice in this? OSBORNE Yeah. I can wait till you're off the base and do it myself."
99.,"Hardy stares at his glass.   Deciding. HARDY Fuck it.   Let's go finish this. INT. STYLES' OFFICE -- NIGHT Styles, finishing his paperwork. He rises and turns off his desk light, bathing the office in DARKNESS. He's about to leave when he notices a SILHOUETTE in the doorway. HARDY ""You have to get out of the way of the bigger dogs"". That was good. Styles squints at the figure. STYLES Tom, is that you? Hardy steps forward, into the office. HARDY It was so good, I actually forgot you're one of the bigger dogs now. The Base Commander. The one in control. You couldn't let him testify, could you? STYLES What are you talking about? HARDY If you let him testify then it would have all come out. West was supposed to take care of it out there, shut Nunez up and then disappear. But it got messy and people got killed. So you called your old pal Tom Hardy, figuring if worse came to worse, he'd cover for you. STYLES You're drunk- HARDY I'm not going to cover for you, Bill. Not for this. Styles, realizing what Hardy's talking about. STYLES Look- He begins to move from behind his desk."
100.,HARDY Stay where you are.
styles,Or what?   You've gone round the bend-
hardy,West had a partner. Someone who knew how to get things done.
hardy,"What I can't understand is why you signed these. If you'd just let West take care of the paperwork, no one would have known, but you got careless. So when Pike finally told the truth you had to get rid of him, too."
styles,That's preposterous-
hardy,"Toxicology report came back. Kendall's attack was caused by a drug known as anephadrine, maybe you've heard of it. It's for asthmatics. If an epileptic takes enough, it kills them. I checked with the nurses at the hospital - you're the only other person who visited Kendall."
styles,Wanted to see if he was okay-
hardy,"You poisoned him, Bill. You heard our interrogation, you knew he was ready to crack, so you killed him, just like Pike."
styles,I'm not even going to dignify that-
hardy,"No!  You will stand there and you will listen! What happened to you, Bill?  You were the one who joined up to do good in the world. You were the one who believed in it-"
101.,"STYLES You want to get into a finger pointing contest about character? The army kicked you out for drugs, the cops fired you for taking bribes from a mobster, and you think you can stand there and lecture me on codes of conduct? There's only one criminal standing in this room and it's you. HARDY Not for long. He walks towards the desk. HARDY No more witnesses. West's a ghost. But it doesn't matter because we have your signature, the hospital log, and Kendall's toxicology report. And that'll be enough. STYLES You're crazy- HARDY You can't duck this, Bill. I may have done every goddamn thing in my life wrong but I won't let this happen. STYLES For the last time, I have no idea what you're talking about- HARDY  Get your hands away from the desk! In the darkness we see Styles MOVE SUDDENLY... HARDY Osborne, gun! Hardy DIVES to the floor - Osborne in the doorway, PISTOL raised, FIRES TWO SHOTS! Muzzle flare lighting the room for a split second as Styles is BLOWN BACK against the wall! Hardy gets to his feet and flicks on the LIGHT. Styles lies slumped in the corner, two holes in his chest. Dead. Osborne lowers her weapon, shaking. Hardy points to the top desk drawer, which is open. Inside it sits an IVORY HANDLED PISTOL. Fully loaded, safety off. It's presence tells them everything they need to know."
102.,"OSBORNE It's West's, isn't it? Hardy nods and then turns to look down at Styles' body. HARDY Now it's over. EXT. FORT MCKINLEY -- PARADE GROUNDS -- NIGHT The aftermath. Flashing blue and red lights from parked Military Police vehicles illuminate the grounds as M.P. 'S string crime scene tape around the front entrance of the building, securing the site for investigation. Hardy takes in the entire scene from afar. Standing by his GTO, watching as several M.P.'s finish questioning Osborne. When she's done she spies Hardy and walks over to him. OSBORNE What are you doing out here? HARDY Leaving without saying goodbye. What are you gonna do? OSBORNE Go home, get drunk, and try and forget this ever happened. HARDY Think it'll work? OSBORNE Nah. HARDY Want company? Osborne smiles. OSBORNE A word of advice about women - that first hour or so after they kill their boss? Probably not the best time to hit on them. HARDY I should probably write that down. OSBORNE Yeah. . Hardy pulls a card from his pocket and hands it to her. OSBORNE Your phone number?"
103.,"HARDY In case you need me to testify about the shooting. They'll clear you. A beat. OSBORNE He was your friend. HARDY Yeah. But he was a lot of other things, too. Thanks. She nods.   An awkward moment.      Finally: HARDY I'll see you. He turns away.   Walking towards his car. OSBORNE Hey, Hardy! He turns back. She walks up and holds something out to him. A ten dollar bill. OSBORNE I owe you this. He looks down at the money. HARDY You saved my life tonight. Keep it.  Actually, don't keep it, I need the money. He takes the bill and Osborne laughs. He climbs into his car and starts it. Grinning at her through the open window. HARDY You're one of the good ones, Osborne. Don't sweat the details. He puts the GTO in gear and drives off. She watches him go, then looks down at his card. Smiling. Maybe she will call. INT. OSBORNE'S APARTMENT -- NIGHT A bottle of Scotch at her side, Osborne slips a tape marked ""BASIC TRAINING INTRO - SGT. N. WEST"" into her VCR. Settles back to watch it. West's face fills the screen. WEST Welcome, Cadets. The art of warfare is simple and complex. Simple in its goal, complex in its execution."
104.,"INT. HARDY'S GTO  They got their stories straight. . . EXT. LOUISIANA BAYOU -- CREEK BED -- LAST NIGHT 24 hours ago. The hurricane rages. A HAND pulls the PIN on a phosphorous grenade and CHUCKS IT. It blows, frying brush and nothing more. West comes over the hill, running to investigate. He stops at what he sees. Nunez stands unarmed in the creek bed, SURROUNDED by the other Section Eight Cadets. A prisoner. WEST What the fuck is going on? DUNBAR Your weapons, Sergeant. West doesn't move. Kendall walks over and DISARMS West, pushing him into the circle next to the terrified Nunez."
105.,"WEST Is this about that little drug business you all are running? Yeah, I know about that, Roberto told me- NUNEZ Shut up!    Look, we won't say anything- WEST Fuck that. You little pissers really think you can throw a scare into me? Dunbar raises his rifle and SHOOTS NUNEZ. He goes down, twitches once and lies still. Dead. West looks at Dunbar. WEST You're gonna have to do a lot better than that, son. HARDY  I wouldn't know where to start. Kendall holds out his arm, gritting his teeth..."
106.,HARDY  I guess it was about one man framing another...
hardy,"And for that to work, you have to have a witness..."
hardy,"You only let them see what you want them to see, you make them believe..."
107.,"INT. OFFICER'S CLUB -- EARLIER Osborne, showing Hardy the requisition forms. OSBORNE  Make no mistake, the innocent will die. . . Osborne, FIRING TWICE into Styles.   As he hits the wall"
108.,"HARDY  There's only one criminal standing in this room and it's you. INT. OSBORNE'S APARTMENT -- NIGHT Osborne, watching the tape of West's speech. WEST Which brings us to the simple goal. For the true warrior, the one and only objective is to emerge from conflict unscathed."
109.,EXT. ROADHOUSE PARKING LOT -- PRESENT NIGHT
pike,All we gotta do is tell the story right...
west,Thank you.
110.,"The screen cuts to STATIC. Osborne turns off the TV, extinguishing the last source of light. OVER THE DARKNESS: WEST  There are no conspiracies, no grand mysteries, no evil puppet masters behind it all, pulling the strings. INT. GTO TRUNK -- NIGHT WEST'S BODY, stuffed into the trunk of Hardy's car. HARDY Everyone's capable of murder, Osborne. EXT. CLEARING -- THIS MORNING Dunbar lays the wounded Kendall down as the Helicopter carrying Styles comes in for a landing. Dunbar wipes the sweat from Kendall's brow and asks him seriously: DUNBAR Are you ready for this? ROLL CREDITS FADE OUT"
